"country","countryCode","month","year","indicatorName","indicatorCode","strata","type","estimate","LCL","UCL"
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 1","Slum",0.0458,0.0214,0.076
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 2","Slum",0.0574,0.029,0.0905
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 3","Slum",0.0357,0.0118,0.0727
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 4","Slum",0.0645,0,0.1776
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 5","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Overall","Slum",0.0451,0.0276,0.0712
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Survey Area 1","Citywide",0.1045,0.0448,0.1791
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Survey Area 2","Citywide",0.0531,0.0177,0.0887
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Survey Area 3","Citywide",0.0308,0,0.0923
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Survey Area 4","Citywide",0,0,0.0303
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Survey Area 5","Citywide",0.0758,0.0152,0.1439
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Survey Area 6","Citywide",0.1515,0.0833,0.2424
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Survey Area 7","Citywide",0.1591,0.0905,0.2504
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Survey Area 8","Citywide",0.1429,0.0635,0.246
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Survey Area 9","Citywide",0.0362,0.0072,0.087
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 1","Citywide",0.0693,0.0369,0.1019
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 2","Citywide",0.0667,0.0401,0.1021
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 3","Citywide",0.0272,0.0114,0.0537
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 4","Citywide",0.0125,0,0.0368
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 5","Citywide",0.0083,0,0.0282
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Overall","Citywide",0.032,0.021,0.0484
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 1","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 2","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 3","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 4","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 5","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 6","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 7","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 8","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 9","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 1","Slum",0.0256,0.0043,0.0517
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 2","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 3","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 4","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 5","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Overall","Slum",0.0102,0.0029,0.0203
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 1","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 2","Citywide",0,0,0.0088
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 3","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 4","Citywide",0.0227,0,0.0606
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 5","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 6","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 7","Citywide",0.0152,0,0.0379
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 8","Citywide",0,0,0.0317
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Survey Area 9","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 1","Citywide",0.0226,0.0038,0.0475
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 2","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 3","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 4","Citywide",0,0,0.008
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 5","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Overall","Citywide",0.0039,8e-04,0.0094
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 1","Slum",0.7206,0.5882,0.8382
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 2","Slum",0.925,0.8622,0.975
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 3","Slum",0.8438,0.7188,0.9531
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 4","Slum",0.8636,0.7273,0.9545
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 5","Slum",0.8485,0.7273,0.9545
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 6","Slum",0.9697,0.8939,1
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 7","Slum",0.9394,0.8636,1
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 8","Slum",0.7759,0.6379,0.9138
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 9","Slum",0.8514,0.7426,0.9459
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Wealth Quintile 1","Slum",0.8932,0.8468,0.9348
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Wealth Quintile 2","Slum",0.9029,0.8511,0.9426
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Wealth Quintile 3","Slum",0.9509,0.9107,0.9871
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Wealth Quintile 4","Slum",0.9153,0.8135,1
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Wealth Quintile 5","Slum",1,1,1
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Overall","Slum",0.9128,0.8822,0.936
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 1","Citywide",0.8134,0.7239,0.9104
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 2","Citywide",0.9204,0.8673,0.9646
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 3","Citywide",0.9308,0.8688,0.9846
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 4","Citywide",0.803,0.7045,0.8943
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 5","Citywide",0.7879,0.6894,0.8712
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 6","Citywide",0.7879,0.697,0.8712
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 7","Citywide",0.8106,0.7193,0.8939
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 8","Citywide",0.7778,0.6746,0.873
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Survey Area 9","Citywide",0.8551,0.775,0.9275
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Wealth Quintile 1","Citywide",0.8731,0.8252,0.9112
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Wealth Quintile 2","Citywide",0.8858,0.8429,0.9225
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Wealth Quintile 3","Citywide",0.9167,0.8784,0.9492
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Wealth Quintile 4","Citywide",0.8031,0.7419,0.8595
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Wealth Quintile 5","Citywide",0.8471,0.7951,0.9026
"Bangladesh","BGD","Mar",2017,"Households with adequate sanitation services only","overall3","Overall","Citywide",0.858,0.8331,0.8807
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 1","Slum",0.25,0.1169,0.3831
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 2","Slum",0.0188,0,0.0562
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 3","Slum",0.0938,0.0148,0.2039
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 4","Slum",0.1061,0.0152,0.2121
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 5","Slum",0.1515,0.0606,0.2576
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 6","Slum",0.0303,0,0.1068
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 7","Slum",0.0303,0,0.0917
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 8","Slum",0.1897,0.069,0.3276
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 9","Slum",0.0946,0.0135,0.1892
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 1","Slum",0.0315,0.0127,0.0662
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 2","Slum",0.0372,0.0097,0.0715
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 3","Slum",0.0123,0,0.038
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 4","Slum",0.0179,0,0.0834
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 5","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Overall","Slum",0.0291,0.0145,0.0495
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 1","Citywide",0.0746,0.0224,0.1347
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 2","Citywide",0.0265,0.0044,0.0575
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 3","Citywide",0.0308,0,0.0846
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 4","Citywide",0.1667,0.0909,0.2727
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 5","Citywide",0.1439,0.0682,0.2197
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 6","Citywide",0.0606,0.0152,0.1064
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 7","Citywide",0,0,0.0152
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 8","Citywide",0.0635,0.0159,0.127
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Survey Area 9","Citywide",0.1159,0.0507,0.2029
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 1","Citywide",0.0341,0.0113,0.0632
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 2","Citywide",0.0447,0.0195,0.0803
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 3","Citywide",0.0545,0.0303,0.0863
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 4","Citywide",0.186,0.1406,0.2361
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 5","Citywide",0.1445,0.102,0.2
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Overall","Citywide",0.1045,0.0842,0.1272
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 1","Slum",18.5588,9.0926,32.2265
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 2","Slum",56.7,22.1262,98.6112
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 3","Slum",10.5938,4.8406,24.5648
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 4","Slum",14.5455,10.0417,19.1439
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 5","Slum",16.1212,7.7576,31.8174
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 6","Slum",19.0455,11.0341,28.4258
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 7","Slum",7.7576,4.6924,11.9871
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 8","Slum",18.7586,11.6353,28.0379
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 9","Slum",9.8649,8.3622,13.7196
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 1","Slum",63.9057,29.3912,115.8737
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 2","Slum",22.7729,18.31,29.5783
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 3","Slum",25.8813,16.8088,35.0502
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 4","Slum",10.1053,5.4491,16.0858
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 5","Slum",15.6667,6,29.0031
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Overall","Slum",39.1265,25.1137,57.064
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 1","Citywide",100.9179,64.1851,162.6187
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 2","Citywide",75.7389,38.8031,129.3591
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 3","Citywide",63.7231,41.2508,100.6892
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 4","Citywide",357.5,185.9674,609.2273
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 5","Citywide",124.697,91.6348,168.0564
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 6","Citywide",197.6515,142.9121,248.3311
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 7","Citywide",60.25,36.2902,118.9777
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 8","Citywide",166.5317,115.1548,238.1008
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Survey Area 9","Citywide",60.413,35.2174,107.4801
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 1","Citywide",59.5263,27.153,97.3823
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 2","Citywide",25.9757,21.1726,32.0983
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 3","Citywide",83.2244,54.7776,124.8544
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 4","Citywide",161.044,125.1108,203.5534
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 5","Citywide",262.9289,190.3439,379.2017
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Overall","Citywide",137.6599,111.7553,170.6743
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 1","Slum",46.6912,43.2015,50.764
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 2","Slum",42.5125,39.8984,45.2944
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 3","Slum",47.5625,43.568,51.1281
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 4","Slum",46.1061,41.9697,50.2583
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 5","Slum",50.3485,47.3614,53.3636
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 6","Slum",48.7727,44.9652,52.5
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 7","Slum",45.5455,42.797,48.5485
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 8","Slum",48,44.0638,52.2621
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 9","Slum",41.527,39.048,44.4385
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 1","Slum",31.2636,30.3462,32.2243
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 2","Slum",45.7143,45.2225,46.1277
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 3","Slum",55.8817,55.4241,56.3111
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 4","Slum",68.4833,67.732,69.2545
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 5","Slum",76.625,75.8633,77.6875
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Overall","Slum",44.2108,43.0348,45.5572
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 1","Citywide",61.6716,58.1086,64.9343
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 2","Citywide",45.5796,42.8312,48.2352
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 3","Citywide",59.7,56.1462,62.9273
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 4","Citywide",68.4242,63.6659,72.0163
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 5","Citywide",67.2045,63.4598,71.3155
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 6","Citywide",68.053,64.703,71.1292
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 7","Citywide",60.0606,57.2716,62.9352
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 8","Citywide",72.0794,69.5817,74.4623
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Survey Area 9","Citywide",58.3406,53.9525,62.4011
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 1","Citywide",31.2481,30.3802,32.1029
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 2","Citywide",45.9051,45.5058,46.3921
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 3","Citywide",56.4302,56.0533,56.7985
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 4","Citywide",68.6902,68.2749,69.1066
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 5","Citywide",82.6953,81.9521,83.4415
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Overall","Citywide",60.7956,59.4392,62.1259
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 1","Slum",0.3482,0.294,0.4042
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 2","Slum",0.4229,0.3796,0.4602
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 3","Slum",0.3369,0.273,0.4031
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 4","Slum",0.343,0.274,0.4144
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 5","Slum",0.281,0.2329,0.3272
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 6","Slum",0.3231,0.2633,0.3857
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 7","Slum",0.3593,0.3131,0.4182
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 8","Slum",0.3205,0.2578,0.3841
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 9","Slum",0.4145,0.3651,0.462
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 1","Slum",0.5958,0.5809,0.6131
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 2","Slum",0.3423,0.3324,0.3524
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 3","Slum",0.1772,0.1687,0.1859
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 4","Slum",0.0741,0.07,0.0784
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 5","Slum",0.0439,0.0402,0.0465
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Overall","Slum",0.3884,0.3698,0.4088
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 1","Citywide",0.1844,0.145,0.2273
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 2","Citywide",0.3874,0.3496,0.4252
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 3","Citywide",0.1969,0.1555,0.2384
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 4","Citywide",0.1293,0.093,0.1744
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 5","Citywide",0.1386,0.1092,0.1714
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 6","Citywide",0.1279,0.0953,0.1634
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 7","Citywide",0.1822,0.1505,0.212
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 8","Citywide",0.0755,0.0582,0.0967
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Survey Area 9","Citywide",0.2358,0.1882,0.2897
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 1","Citywide",0.5956,0.5807,0.6112
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 2","Citywide",0.3415,0.3328,0.3496
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 3","Citywide",0.1689,0.1621,0.1753
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 4","Citywide",0.0749,0.0725,0.0772
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 5","Citywide",0.0253,0.0228,0.0277
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Overall","Citywide",0.2051,0.1891,0.2217
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 1","Slum",0.6742,0.6145,0.7292
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 2","Slum",0.7322,0.6923,0.7662
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 3","Slum",0.6573,0.5937,0.7134
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 4","Slum",0.66,0.6045,0.7209
