"country","countryCode","month","year","indicatorName","indicatorCode","strata","type","estimate","LCL","UCL"
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 3","Low Income Area",0.0123,0,0.038
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 4","Low Income Area",0.0179,0,0.0834
"Bangladesh","BGD","Mar",2017,"Households with adequate water services and adequate sanitation services","overall4","Wealth Quintile 5","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 1","Low Income Area",0.0256,0.0043,0.0517
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 2","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 3","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 4","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with adequate water services only","overall2","Wealth Quintile 5","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with an improved secondary source of drinking water","water11d","Wealth Quintile 1","Low Income Area",0.4632,0.3965,0.5323
"Bangladesh","BGD","Mar",2017,"Households with an improved secondary source of drinking water","water11d","Wealth Quintile 2","Low Income Area",0.2512,0.1853,0.3173
"Bangladesh","BGD","Mar",2017,"Households with an improved secondary source of drinking water","water11d","Wealth Quintile 3","Low Income Area",0.478,0.3855,0.5625
"Bangladesh","BGD","Mar",2017,"Households with an improved secondary source of drinking water","water11d","Wealth Quintile 4","Low Income Area",0.3214,0.1963,0.4656
"Bangladesh","BGD","Mar",2017,"Households with an improved secondary source of drinking water","water11d","Wealth Quintile 5","Low Income Area",0,0,0.125
"Bangladesh","BGD","Mar",2017,"Households with appropriate / acceptable sanitation facilities","acceptSan","Wealth Quintile 1","Low Income Area",0.0082,0,0.0254
"Bangladesh","BGD","Mar",2017,"Households with appropriate / acceptable sanitation facilities","acceptSan","Wealth Quintile 2","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with appropriate / acceptable sanitation facilities","acceptSan","Wealth Quintile 3","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with appropriate / acceptable sanitation facilities","acceptSan","Wealth Quintile 4","Low Income Area",0,0,0.0339
"Bangladesh","BGD","Mar",2017,"Households with appropriate / acceptable sanitation facilities","acceptSan","Wealth Quintile 5","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with drinking water available from source for the whole year","water6a","Wealth Quintile 1","Low Income Area",0.6429,0.5768,0.7059
"Bangladesh","BGD","Mar",2017,"Households with drinking water available from source for the whole year","water6a","Wealth Quintile 2","Low Income Area",0.6618,0.5864,0.7307
"Bangladesh","BGD","Mar",2017,"Households with drinking water available from source for the whole year","water6a","Wealth Quintile 3","Low Income Area",0.5864,0.5031,0.6608
"Bangladesh","BGD","Mar",2017,"Households with drinking water available from source for the whole year","water6a","Wealth Quintile 4","Low Income Area",0.6909,0.5534,0.8103
"Bangladesh","BGD","Mar",2017,"Households with drinking water available from source for the whole year","water6a","Wealth Quintile 5","Low Income Area",1,0.8667,1
"Bangladesh","BGD","Mar",2017,"Households with formal drinking water service provision","water2a","Wealth Quintile 1","Low Income Area",0.7944,0.7309,0.8572
"Bangladesh","BGD","Mar",2017,"Households with formal drinking water service provision","water2a","Wealth Quintile 2","Low Income Area",0.8357,0.7743,0.8907
"Bangladesh","BGD","Mar",2017,"Households with formal drinking water service provision","water2a","Wealth Quintile 3","Low Income Area",0.9097,0.8633,0.9567
"Bangladesh","BGD","Mar",2017,"Households with formal drinking water service provision","water2a","Wealth Quintile 4","Low Income Area",0.8113,0.6842,0.9107
"Bangladesh","BGD","Mar",2017,"Households with formal drinking water service provision","water2a","Wealth Quintile 5","Low Income Area",0.8667,0.6667,1
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 1","Low Income Area",0.5714,0.4872,0.6414
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 2","Low Income Area",0.5644,0.4931,0.6456
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 3","Low Income Area",0.5385,0.4526,0.6183
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 4","Low Income Area",0.6769,0.5517,0.7969
"Bangladesh","BGD","Mar",2017,"Households with good self-perceived quality of drinking water","water14a","Wealth Quintile 5","Low Income Area",0.8667,0.6,1
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 1","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 2","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 3","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 4","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 5","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 1","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 2","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 3","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 4","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 5","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 1","Low Income Area",0.0458,0.0214,0.076
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 2","Low Income Area",0.0574,0.029,0.0905
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 3","Low Income Area",0.0357,0.0118,0.0727
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 4","Low Income Area",0.0645,0,0.1776
"Bangladesh","BGD","Mar",2017,"Households with no adequate water services and no adequate sanitation services","overall1","Wealth Quintile 5","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households with no handwashing facility","jmpHand1","Wealth Quintile 1","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with no handwashing facility","jmpHand1","Wealth Quintile 2","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with no handwashing facility","jmpHand1","Wealth Quintile 3","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with no handwashing facility","jmpHand1","Wealth Quintile 4","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with no handwashing facility","jmpHand1","Wealth Quintile 5","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households with shared sanitation facility","san1a","Wealth Quintile 1","Low Income Area",0.9476,0.9017,0.9829
"Bangladesh","BGD","Mar",2017,"Households with shared sanitation facility","san1a","Wealth Quintile 2","Low Income Area",0.9488,0.913,0.9767
"Bangladesh","BGD","Mar",2017,"Households with shared sanitation facility","san1a","Wealth Quintile 3","Low Income Area",0.9565,0.9212,0.9821
"Bangladesh","BGD","Mar",2017,"Households with shared sanitation facility","san1a","Wealth Quintile 4","Low Income Area",0.9831,0.9364,1
"Bangladesh","BGD","Mar",2017,"Households with shared sanitation facility","san1a","Wealth Quintile 5","Low Income Area",1,0.9333,1
"Bangladesh","BGD","Mar",2017,"Households with sufficient amount of water","water10b","Wealth Quintile 1","Low Income Area",0.7437,0.6846,0.8
"Bangladesh","BGD","Mar",2017,"Households with sufficient amount of water","water10b","Wealth Quintile 2","Low Income Area",0.756,0.6912,0.8076
"Bangladesh","BGD","Mar",2017,"Households with sufficient amount of water","water10b","Wealth Quintile 3","Low Income Area",0.759,0.6899,0.8344
"Bangladesh","BGD","Mar",2017,"Households with sufficient amount of water","water10b","Wealth Quintile 4","Low Income Area",0.9,0.8274,0.9822
"Bangladesh","BGD","Mar",2017,"Households with sufficient amount of water","water10b","Wealth Quintile 5","Low Income Area",0.5,0.2667,0.8
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 1","Low Income Area",9.719,5.7586,14.7207
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 2","Low Income Area",23.6889,16.9931,33.8326
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 3","Low Income Area",23.767,11.5331,36.5055
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 4","Low Income Area",2.8947,0,10.0945
"Bangladesh","BGD","Mar",2017,"Mean expenditure in drinking water","water12","Wealth Quintile 5","Low Income Area",9.6429,2.7639,19.6815
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 1","Low Income Area",9.0127,7.5767,10.7403
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 2","Low Income Area",7.8364,6.5919,9.2576
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 3","Low Income Area",10.6196,8.7818,12.4725
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 4","Low Income Area",7.7593,4.8212,11.4275
"Bangladesh","BGD","Mar",2017,"Mean expenditure in sanitation facility","san14","Wealth Quintile 5","Low Income Area",6.6667,2,12.7594
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 1","Low Income Area",63.9057,29.3912,115.8737
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 2","Low Income Area",22.7729,18.31,29.5783
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 3","Low Income Area",25.8813,16.8088,35.0502
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 4","Low Income Area",10.1053,5.4491,16.0858
"Bangladesh","BGD","Mar",2017,"Mean household expenditure in water and sanitation services","overallSpend","Wealth Quintile 5","Low Income Area",15.6667,6,29.0031
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Wealth Quintile 1","Low Income Area",0.4475,0.4324,0.4646
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Wealth Quintile 2","Low Income Area",0.2126,0.2052,0.2204
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Wealth Quintile 3","Low Income Area",0.0979,0.0917,0.1037
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Wealth Quintile 4","Low Income Area",0.0348,0.0319,0.038
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 100% of the Bangladesh upper national poverty line","nu100","Wealth Quintile 5","Low Income Area",0.0127,0.0111,0.0149
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 150% of the Bangladesh upper national poverty line","nu150","Wealth Quintile 1","Low Income Area",0.8563,0.8498,0.8653
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 150% of the Bangladesh upper national poverty line","nu150","Wealth Quintile 2","Low Income Area",0.6721,0.6599,0.6838
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 150% of the Bangladesh upper national poverty line","nu150","Wealth Quintile 3","Low Income Area",0.4609,0.4488,0.4724
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 150% of the Bangladesh upper national poverty line","nu150","Wealth Quintile 4","Low Income Area",0.2709,0.2635,0.2774
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 150% of the Bangladesh upper national poverty line","nu150","Wealth Quintile 5","Low Income Area",0.2161,0.2078,0.2225
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 200% of the Bangladesh upper national poverty line","nu200","Wealth Quintile 1","Low Income Area",0.9589,0.9556,0.9619
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 200% of the Bangladesh upper national poverty line","nu200","Wealth Quintile 2","Low Income Area",0.8734,0.8673,0.8791
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 200% of the Bangladesh upper national poverty line","nu200","Wealth Quintile 3","Low Income Area",0.7594,0.7493,0.7686
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 200% of the Bangladesh upper national poverty line","nu200","Wealth Quintile 4","Low Income Area",0.5237,0.5177,0.5333
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below 200% of the Bangladesh upper national poverty line","nu200","Wealth Quintile 5","Low Income Area",0.4101,0.3926,0.4315
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 1","Low Income Area",0.5958,0.5809,0.6131
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 2","Low Income Area",0.3423,0.3324,0.3524
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 3","Low Income Area",0.1772,0.1687,0.1859
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 4","Low Income Area",0.0741,0.07,0.0784
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.25/day 2005 PPP poverty line","ppp125","Wealth Quintile 5","Low Income Area",0.0439,0.0402,0.0465
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 1","Low Income Area",0.882,0.876,0.8894
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 2","Low Income Area",0.7088,0.6981,0.7193
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 3","Low Income Area",0.5258,0.5139,0.5366
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 4","Low Income Area",0.3224,0.3184,0.3284
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 5","Low Income Area",0.2618,0.2501,0.2732
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 1","Low Income Area",0.9351,0.931,0.9388
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 2","Low Income Area",0.8132,0.805,0.8204
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 3","Low Income Area",0.6686,0.6572,0.6793
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 4","Low Income Area",0.442,0.4367,0.4491
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 5","Low Income Area",0.3459,0.329,0.3637
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 1","Low Income Area",0.9801,0.9786,0.9815
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 2","Low Income Area",0.9196,0.9151,0.9237
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 3","Low Income Area",0.8376,0.8288,0.8459
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 4","Low Income Area",0.6242,0.618,0.6321
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 5","Low Income Area",0.5135,0.4948,0.5329
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 1","Low Income Area",0.2264,0.2128,0.2411
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 2","Low Income Area",0.0823,0.0773,0.0877
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 3","Low Income Area",0.0234,0.0217,0.0256
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 4","Low Income Area",0.0033,0.0029,0.0037
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the Bangladesh lower national poverty line","nl","Wealth Quintile 5","Low Income Area",2e-04,0,5e-04
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the USAID extreme poverty line","extreme","Wealth Quintile 1","Low Income Area",0.2036,0.1895,0.2168
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the USAID extreme poverty line","extreme","Wealth Quintile 2","Low Income Area",0.0736,0.0691,0.0777
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the USAID extreme poverty line","extreme","Wealth Quintile 3","Low Income Area",0.0274,0.025,0.0298
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the USAID extreme poverty line","extreme","Wealth Quintile 4","Low Income Area",9e-04,5e-04,0.0015
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the USAID extreme poverty line","extreme","Wealth Quintile 5","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 1","Low Income Area",4.4,4.2,4.6303
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 2","Low Income Area",4.4577,4.2327,4.7348
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 3","Low Income Area",3.8889,3.6298,4.1965
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 4","Low Income Area",3.5806,3.1408,4.069
"Bangladesh","BGD","Mar",2017,"Mean number of household members per household","nMembers","Wealth Quintile 5","Low Income Area",4.75,4.25,5.3333
"Bangladesh","BGD","Mar",2017,"Mean number of people sharing sanitation facility","san2","Wealth Quintile 1","Low Income Area",17.0042,14.8621,19.0418
"Bangladesh","BGD","Mar",2017,"Mean number of people sharing sanitation facility","san2","Wealth Quintile 2","Low Income Area",20.734,17.5191,24.279
"Bangladesh","BGD","Mar",2017,"Mean number of people sharing sanitation facility","san2","Wealth Quintile 3","Low Income Area",17.2182,15.1578,19.2835
"Bangladesh","BGD","Mar",2017,"Mean number of people sharing sanitation facility","san2","Wealth Quintile 4","Low Income Area",16.1786,13.4681,19.4926
"Bangladesh","BGD","Mar",2017,"Mean number of people sharing sanitation facility","san2","Wealth Quintile 5","Low Income Area",27.6,22.2442,31.8667
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 1","Low Income Area",31.2636,30.3462,32.2243
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 2","Low Income Area",45.7143,45.2225,46.1277
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 3","Low Income Area",55.8817,55.4241,56.3111
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 4","Low Income Area",68.4833,67.732,69.2545
"Bangladesh","BGD","Mar",2017,"Mean poverty score","ppi","Wealth Quintile 5","Low Income Area",76.625,75.8633,77.6875
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Wealth Quintile 1","Low Income Area",1,1,1
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Wealth Quintile 2","Low Income Area",2,2,2
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Wealth Quintile 3","Low Income Area",3,3,3
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Wealth Quintile 4","Low Income Area",4,4,4
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Wealth Quintile 5","Low Income Area",5,5,5
"Bangladesh","BGD","Mar",2017,"Household acceptable sanitation score","acceptScore","Overall","Low Income Area",2.3241,2.2352,2.4158
"Bangladesh","BGD","Mar",2017,"Household mean amount of initial investment in sanitation facility","san17","Overall","Low Income Area",556.3881,341.7267,823.4771
"Bangladesh","BGD","Mar",2017,"Household mean cost of sanitation facility emptying","san34","Overall","Low Income Area",413.6364,233.5185,794.75
"Bangladesh","BGD","Mar",2017,"Household mean number of days per week drinking water is available from source","water5","Overall","Low Income Area",6.8927,6.8195,6.9399
"Bangladesh","BGD","Mar",2017,"Household mean number of hours per day drinking water is available from source","water4","Overall","Low Income Area",14.6237,13.6257,15.4652
"Bangladesh","BGD","Mar",2017,"Household mean number of minutes to collect water from source","water7","Overall","Low Income Area",1.6512,0.9867,2.5078
"Bangladesh","BGD","Mar",2017,"Household satisfied with pit emptying service","san37","Overall","Low Income Area",0.9727,0.9237,1
"Bangladesh","BGD","Mar",2017,"Households in which every member is able to use and actually use sanitation facility","accessSan","Overall","Low Income Area",0.8663,0.8342,0.8954
"Bangladesh","BGD","Mar",2017,"Households practicing sanitary disposal of child's faeces","san12","Overall","Low Income Area",0.2195,0.1802,0.2559
"Bangladesh","BGD","Mar",2017,"Households relying on formal operators to maintain facility","san25","Overall","Low Income Area",0.2006,0.1599,0.2443
"Bangladesh","BGD","Mar",2017,"Households relying on formal pit emptier","san35","Overall","Low Income Area",0.0814,0.0537,0.1061
"Bangladesh","BGD","Mar",2017,"Households relying on formal provider for service supply maintenance","water17","Overall","Low Income Area",0.2805,0.2353,0.3212
"Bangladesh","BGD","Mar",2017,"Households safely storing drinking water","water18","Overall","Low Income Area",0.9446,0.9215,0.9635
"Bangladesh","BGD","Mar",2017,"Households satisfied with amount of spending on sanitation facility","san15","Overall","Low Income Area",0.9029,0.8763,0.931
"Bangladesh","BGD","Mar",2017,"Households satisfied with cleanliness of sanitation facility","san19","Overall","Low Income Area",0.6032,0.5523,0.6527
"Bangladesh","BGD","Mar",2017,"Households satisfied with distance from drinking water source","water7c","Overall","Low Income Area",0.9549,0.9315,0.9739
"Bangladesh","BGD","Mar",2017,"Households satisfied with expenditure on drinking water","water12b","Overall","Low Income Area",0.7827,0.7406,0.824
"Bangladesh","BGD","Mar",2017,"Households satisfied with handwashing facility in sanitation facility","san7","Overall","Low Income Area",0.2108,0.1715,0.2587
"Bangladesh","BGD","Mar",2017,"Households satisfied with water collection queuing time","water8a","Overall","Low Income Area",0.0117,0.0029,0.0248
"Bangladesh","BGD","Mar",2017,"Households satisfied with water pressure","water16a","Overall","Low Income Area",0.656,0.6087,0.702
"Bangladesh","BGD","Mar",2017,"Households that have invested in improving water source","water13a","Overall","Low Income Area",0.1775,0.1405,0.2158
"Bangladesh","BGD","Mar",2017,"Households that made an initial investment in sanitaiton facility","san16","Overall","Low Income Area",0.234,0.1962,0.2747
"Bangladesh","BGD","Mar",2017,"Households using an improved sanitation facility which is not shared with other households and where excreta are safely disposed in situ or transported and treated off-site","jmpSan5","Overall","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Overall","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Overall","Low Income Area",0.9651,0.9462,0.9826
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Overall","Low Income Area",0.0116,0.0044,0.0233
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Overall","Low Income Area",0.4273,0.3778,0.4826
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Overall","Low Income Area",0.0131,0.0044,0.0247
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Overall","Low Income Area",0.5029,0.4476,0.5509
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Overall","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Overall","Low Income Area",0.0552,0.0347,0.0786
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Overall","Low Income Area",0.0233,0.0101,0.0407
"Bangladesh","BGD","Mar",2017,"Households whose members are all able to get to sanitation facility","san21","Overall","Low Income Area",0.8721,0.8387,0.9026
"Bangladesh","BGD","Mar",2017,"Households whose members are all usually able to use the sanitation facility","san23","Overall","Low Income Area",0.907,0.8791,0.933
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has a container for menstrual hygiene management","san11","Overall","Low Income Area",0.0305,0.013,0.0494
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lights","san9","Overall","Low Income Area",0.4288,0.3706,0.4812
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has lockable doors","san10","Overall","Low Income Area",0.7718,0.7281,0.8097
"Bangladesh","BGD","Mar",2017,"Households whose sanitation facility has water","san6","Overall","Low Income Area",0.1526,0.1191,0.1935
"Bangladesh","BGD","Mar",2017,"Households whose women are comfortable using sanitation facility during menstruation","jmpWoman","Overall","Low Income Area",0.5155,0.4677,0.5618
"Bangladesh","BGD","Mar",2017,"Households whose women are using adequate hygienic menstrual hygiene materials","san28","Overall","Low Income Area",0.9968,0.989,1
"Bangladesh","BGD","Mar",2017,"Households whose women cleanse menstrual cloth appropriately","san29","Overall","Low Income Area",0.9628,0.9411,0.9774
"Bangladesh","BGD","Mar",2017,"Households whose women dispose of sanitary napkins appropriately","san30","Overall","Low Income Area",0.7294,0.619,0.8191
"Bangladesh","BGD","Mar",2017,"Households whose women feel safe using sanitation facility","san26","Overall","Low Income Area",0.8866,0.8575,0.9186
"Bangladesh","BGD","Mar",2017,"Households whose women feel safe using sanitation facility during menstruation","san27","Overall","Low Income Area",0.5902,0.5327,0.6384
"Bangladesh","BGD","Mar",2017,"Households whose women practice good menstrual hygiene behaviour","jmpWomenHygiene","Overall","Low Income Area",0.966,0.9484,0.9845
"Bangladesh","BGD","Mar",2017,"Households willing to make an investment in sanitation facility","san18","Overall","Low Income Area",0.2892,0.2471,0.3343
"Bangladesh","BGD","Mar",2017,"Households with a secondary water source","water11a","Overall","Low Income Area",0.2907,0.2485,0.3344
"Bangladesh","BGD","Mar",2017,"Households with a WSUP-supported sanitation facility","san5","Overall","Low Income Area",0.0236,0.0095,0.0429
"Bangladesh","BGD","Mar",2017,"Households with a WSUP-supported source of drinking water","water3a","Overall","Low Income Area",0,0,0
